"Date","Price","Open","High","Low","Vol.","Change %"
"06/22/2021","16,449.0","16,412.0","16,487.1","16,349.3","","0.23%"
"06/23/2021","16,437.6","16,449.0","16,511.6","16,436.8","","-0.07%"
"06/24/2021","16,558.6","16,437.6","16,573.3","16,437.6","","0.74%"
"06/25/2021","16,658.8","16,558.6","16,678.0","16,558.6","","0.61%"
"06/28/2021","16,573.7","16,658.8","16,658.8","16,522.5","","-0.51%"
"06/29/2021","16,547.6","16,573.7","16,627.5","16,534.0","","-0.16%"
"06/30/2021","16,555.3","16,547.6","16,568.9","16,517.0","","0.05%"
"07/01/2021","16,641.0","16,555.3","16,649.1","16,555.3","","0.52%"
"07/02/2021","16,674.8","16,641.0","16,689.4","16,608.3","","0.20%"
"07/06/2021","16,542.8","16,674.8","16,674.8","16,448.8","","-0.79%"
"07/07/2021","16,559.3","16,542.8","16,593.6","16,449.1","","0.10%"
"07/08/2021","16,359.7","16,559.3","16,559.3","16,245.5","","-1.21%"
"07/09/2021","16,633.3","16,359.7","16,639.2","16,359.7","","1.67%"
"07/12/2021","16,673.1","16,633.3","16,681.7","16,553.8","","0.24%"
"07/13/2021","16,575.8","16,673.1","16,673.1","16,572.9","","-0.58%"
"07/14/2021","16,543.8","16,575.8","16,674.5","16,510.4","","-0.19%"
"07/15/2021","16,499.1","16,543.8","16,543.8","16,424.4","","-0.27%"
"07/16/2021","16,364.7","16,499.1","16,557.5","16,345.5","","-0.81%"
"07/19/2021","16,052.7","16,364.7","16,364.7","15,954.7","","-1.91%"
"07/20/2021","16,321.9","16,052.7","16,362.3","16,052.7","","1.68%"
"07/21/2021","16,503.5","16,321.9","16,517.6","16,321.9","","1.11%"
"07/22/2021","16,455.9","16,503.5","16,510.3","16,404.4","","-0.29%"
"07/23/2021","16,552.4","16,455.9","16,564.1","16,455.9","","0.59%"
"07/26/2021","16,565.3","16,552.4","16,571.5","16,513.4","","0.08%"
"07/27/2021","16,521.0","16,565.3","16,565.3","16,430.5","","-0.27%"
"07/28/2021","16,573.6","16,521.0","16,628.9","16,490.7","","0.32%"
"07/29/2021","16,697.1","16,573.6","16,750.7","16,573.6","","0.75%"
"07/30/2021","16,602.3","16,697.1","16,715.9","16,575.5","","-0.57%"
"08/02/2021","16,576.2","16,602.3","16,761.2","16,568.3","","-0.16%"
"08/03/2021","16,713.5","16,576.2","16,714.3","16,509.6","","0.83%"
"08/04/2021","16,594.5","16,713.5","16,713.5","16,593.5","","-0.71%"
"08/05/2021","16,695.5","16,594.5","16,695.5","16,594.5","","0.61%"
"08/06/2021","16,748.1","16,695.5","16,775.9","16,695.5","","0.32%"
"08/09/2021","16,727.0","16,748.1","16,756.2","16,678.5","","-0.13%"
"08/10/2021","16,792.8","16,727.0","16,821.4","16,727.0","","0.39%"
"08/11/2021","16,875.4","16,792.8","16,875.7","16,792.8","","0.49%"
"08/12/2021","16,871.1","16,875.4","16,875.4","16,802.4","","-0.03%"
"08/13/2021","16,868.1","16,871.1","16,887.2","16,847.2","","-0.02%"
"08/16/2021","16,836.7","16,868.1","16,868.1","16,709.2","","-0.19%"
"08/17/2021","16,707.1","16,836.7","16,836.7","16,589.4","","-0.77%"
"08/18/2021","16,550.3","16,707.1","16,729.6","16,545.7","","-0.94%"
"08/19/2021","16,429.1","16,550.3","16,550.3","16,345.4","","-0.73%"
"08/20/2021","16,516.7","16,429.1","16,535.2","16,399.6","","0.53%"
"08/23/2021","16,648.5","16,516.7","16,679.8","16,516.7","","0.80%"
"08/24/2021","16,741.2","16,648.5","16,771.2","16,648.5","","0.56%"
"08/25/2021","16,812.8","16,741.2","16,840.9","16,716.9","","0.43%"
"08/26/2021","16,694.3","16,812.8","16,812.8","16,684.2","","-0.70%"
"08/27/2021","16,844.8","16,694.3","16,858.4","16,694.3","","0.90%"
"08/30/2021","16,819.6","16,844.8","16,873.2","16,801.3","","-0.15%"
"08/31/2021","16,806.4","16,819.6","16,849.2","16,783.0","","-0.08%"
"09/01/2021","16,846.0","16,806.4","16,879.8","16,791.2","","0.24%"
"09/02/2021","16,926.7","16,846.0","16,944.5","16,846.0","","0.48%"
"09/03/2021","16,909.7","16,926.7","16,932.1","16,875.8","","-0.10%"
"09/07/2021","16,801.2","16,909.7","16,909.7","16,800.7","","-0.64%"
"09/08/2021","16,731.0","16,801.2","16,801.2","16,677.2","","-0.42%"
"09/09/2021","16,663.1","16,731.0","16,790.1","16,653.6","","-0.41%"
"09/10/2021","16,563.5","16,663.1","16,767.4","16,562.6","","-0.60%"
"09/13/2021","16,635.4","16,563.5","16,689.0","16,563.2","","0.43%"
"09/14/2021","16,497.2","16,635.4","16,678.3","16,471.1","","-0.83%"
"09/15/2021","16,626.9","16,497.2","16,645.3","16,481.6","","0.79%"
"09/16/2021","16,576.8","16,626.9","16,638.4","16,497.8","","-0.30%"
"09/17/2021","16,460.3","16,576.8","16,586.1","16,442.4","","-0.70%"
"09/20/2021","16,168.2","16,460.3","16,460.3","15,988.0","","-1.77%"
"09/21/2021","16,184.5","16,168.2","16,325.2","16,154.5","","0.10%"
"09/22/2021","16,352.2","16,184.5","16,456.4","16,184.5","","1.04%"
"09/23/2021","16,567.3","16,352.2","16,627.0","16,352.2","","1.32%"
"09/24/2021","16,539.2","16,567.3","16,582.5","16,502.7","","-0.17%"
"09/27/2021","16,599.8","16,539.2","16,658.5","16,539.2","","0.37%"
"09/28/2021","16,328.8","16,599.8","16,599.8","16,303.9","","-1.63%"
"09/29/2021","16,344.9","16,328.8","16,417.5","16,318.2","","0.10%"
"09/30/2021","16,144.9","16,344.9","16,408.0","16,144.3","","-1.22%"
"10/01/2021","16,323.7","16,144.9","16,398.3","16,094.5","","1.11%"
"10/04/2021","16,198.6","16,323.7","16,368.5","16,127.1","","-0.77%"
"10/05/2021","16,327.1","16,198.6","16,411.4","16,198.6","","0.79%"
"10/06/2021","16,338.5","16,327.1","16,342.2","16,096.9","","0.07%"
"10/07/2021","16,511.8","16,338.5","16,601.7","16,338.5","","1.06%"
"10/08/2021","16,517.2","16,511.8","16,585.1","16,505.1","","0.03%"
"10/11/2021","16,430.1","16,517.2","16,633.5","16,429.1","","-0.53%"
"10/12/2021","16,441.8","16,430.1","16,515.5","16,411.5","","0.07%"
"10/13/2021","16,513.2","16,441.8","16,538.4","16,359.4","","0.43%"
"10/14/2021","16,744.3","16,513.2","16,750.4","16,513.2","","1.40%"
"10/15/2021","16,871.7","16,744.3","16,914.7","16,744.3","","0.76%"
"10/18/2021","16,862.0","16,871.7","16,891.5","16,776.6","","-0.06%"
"10/19/2021","16,988.2","16,862.0","16,995.8","16,862.0","","0.75%"
"10/20/2021","17,099.2","16,988.2","17,111.2","16,988.2","","0.65%"
"10/21/2021","17,083.2","17,099.2","17,099.2","17,005.4","","-0.09%"
"10/22/2021","17,122.2","17,083.2","17,157.4","17,031.7","","0.23%"
"10/25/2021","17,169.1","17,122.2","17,192.2","17,096.2","","0.27%"
"10/26/2021","17,145.2","17,169.1","17,228.3","17,131.4","","-0.14%"
"10/27/2021","16,920.4","17,145.2","17,145.2","16,920.4","","-1.31%"
"10/28/2021","17,077.0","16,920.4","17,077.5","16,920.4","","0.93%"
"10/29/2021","17,016.4","17,077.0","17,077.0","16,977.5","","-0.35%"
"11/01/2021","17,131.1","17,016.4","17,138.4","17,016.4","","0.67%"
"11/02/2021","17,116.2","17,131.1","17,131.1","17,078.8","","-0.09%"
"11/03/2021","17,209.8","17,115.2","17,220.6","17,082.0","","0.55%"
"11/04/2021","17,168.9","17,209.8","17,230.8","17,110.5","","-0.24%"
"11/05/2021","17,242.4","17,168.9","17,306.2","17,168.9","","0.43%"
"11/08/2021","17,310.5","17,242.4","17,341.8","17,242.4","","0.39%"
"11/09/2021","17,286.9","17,310.5","17,323.1","17,217.9","","-0.14%"
"11/10/2021","17,192.0","17,286.9","17,322.7","17,145.0","","-0.55%"
"11/11/2021","17,220.4","17,192.0","17,246.9","17,192.0","","0.17%"
"11/12/2021","17,297.7","17,220.4","17,312.9","17,220.4","","0.45%"
"11/15/2021","17,285.5","17,297.7","17,336.8","17,267.9","","-0.07%"
"11/16/2021","17,302.8","17,285.5","17,364.3","17,285.5","","0.10%"
"11/17/2021","17,192.7","17,302.8","17,302.8","17,159.0","","-0.64%"
"11/18/2021","17,117.7","17,192.7","17,192.7","17,049.1","","-0.44%"
"11/19/2021","16,974.0","17,117.7","17,117.7","16,965.8","","-0.84%"
"11/22/2021","16,945.8","16,974.0","17,082.7","16,945.7","","-0.17%"
"11/23/2021","17,007.9","16,945.8","17,026.5","16,887.8","","0.37%"
"11/24/2021","17,036.8","17,007.9","17,046.1","16,911.8","","0.17%"
"11/26/2021","16,624.9","17,036.8","17,036.9","16,546.6","","-2.42%"
"11/29/2021","16,684.0","16,624.9","16,794.5","16,601.7","","0.36%"
"11/30/2021","16,319.0","16,684.0","16,684.0","16,303.3","","-2.19%"
"12/01/2021","16,133.9","16,319.0","16,636.8","16,133.2","","-1.13%"
"12/02/2021","16,475.2","16,133.9","16,526.6","16,133.9","","2.12%"
"12/03/2021","16,347.9","16,475.2","16,552.5","16,219.9","","-0.77%"
"12/06/2021","16,592.0","16,347.9","16,664.3","16,347.9","","1.49%"
"12/07/2021","16,853.6","16,592.0","16,918.7","16,592.0","","1.58%"
"12/08/2021","16,899.9","16,853.6","16,923.7","16,838.8","","0.27%"
"12/09/2021","16,780.5","16,899.9","16,899.9","16,780.4","","-0.71%"
"12/10/2021","16,856.6","16,780.5","16,888.6","16,762.9","","0.45%"
"12/13/2021","16,719.6","16,856.6","16,856.6","16,691.2","","-0.81%"
"12/14/2021","16,652.6","16,719.6","16,768.5","16,609.7","","-0.40%"
"12/15/2021","16,813.6","16,652.6","16,822.7","16,567.2","","0.97%"
"12/16/2021","16,849.1","16,813.6","16,985.1","16,790.7","","0.21%"
"12/17/2021","16,668.6","16,849.1","16,849.1","16,626.5","","-1.07%"
"12/20/2021","16,442.3","16,668.6","16,668.6","16,310.6","","-1.36%"
"12/21/2021","16,744.3","16,442.3","16,754.0","16,442.3","","1.84%"
"12/22/2021","16,874.9","16,744.3","16,879.2","16,717.6","","0.78%"
"12/23/2021","16,963.4","16,874.9","17,011.5","16,874.9","","0.52%"
"12/27/2021","17,141.1","16,963.4","17,141.8","16,963.4","","1.05%"
"12/28/2021","17,134.2","17,141.1","17,217.4","17,111.7","","-0.04%"
"12/29/2021","17,149.9","17,134.2","17,181.7","17,107.8","","0.09%"
"12/30/2021","17,164.2","17,149.9","17,238.7","17,149.9","","0.08%"
"12/31/2021","17,164.1","17,164.2","17,226.4","17,146.0","","0.00%"
"01/03/2022","17,226.1","17,164.1","17,231.0","17,120.0","","0.36%"
"01/04/2022","17,336.8","17,226.1","17,377.4","17,226.1","","0.64%"
"01/05/2022","17,112.6","17,336.8","17,415.6","17,112.0","","-1.29%"
"01/06/2022","17,156.5","17,112.6","17,240.4","17,049.0","","0.26%"
"01/07/2022","17,166.3","17,156.5","17,222.9","17,107.3","","0.06%"
"01/10/2022","17,119.6","17,166.3","17,166.3","16,894.9","","-0.27%"
"01/11/2022","17,294.5","17,119.6","17,298.0","17,053.0","","1.02%"
"01/12/2022","17,353.8","17,294.5","17,406.2","17,273.8","","0.34%"
"01/13/2022","17,259.0","17,353.8","17,442.5","17,230.1","","-0.55%"
"01/14/2022","17,219.1","17,259.0","17,259.0","17,056.7","","-0.23%"
"01/18/2022","16,950.9","17,219.1","17,219.1","16,895.3","","-1.56%"
"01/19/2022","16,819.0","16,950.9","17,059.2","16,814.8","","-0.78%"
"01/20/2022","16,663.8","16,819.0","17,045.3","16,648.8","","-0.92%"
"01/21/2022","16,397.3","16,663.8","16,683.4","16,363.0","","-1.60%"
"01/24/2022","16,414.0","16,397.3","16,439.4","15,816.1","","0.10%"
"01/25/2022","16,340.3","16,414.0","16,484.9","16,000.6","","-0.45%"
"01/26/2022","16,236.5","16,340.3","16,598.2","16,113.0","","-0.64%"
"01/27/2022","16,152.1","16,236.5","16,502.3","16,090.7","","-0.52%"
"01/28/2022","16,397.9","16,152.1","16,400.0","15,998.7","","1.52%"
"01/31/2022","16,659.8","16,397.9","16,663.8","16,344.7","","1.60%"
"02/01/2022","16,829.7","16,659.8","16,840.6","16,606.2","","1.02%"
"02/02/2022","16,904.5","16,829.7","16,926.2","16,763.0","","0.44%"
"02/03/2022","16,677.4","16,904.5","16,904.5","16,661.6","","-1.34%"
"02/04/2022","16,701.6","16,677.4","16,817.3","16,552.4","","0.15%"
"02/07/2022","16,722.8","16,701.6","16,826.7","16,684.9","","0.13%"
"02/08/2022","16,853.7","16,722.8","16,880.3","16,685.2","","0.78%"
"02/09/2022","17,069.7","16,853.7","17,083.4","16,853.7","","1.28%"
"02/10/2022","16,856.0","17,069.7","17,160.3","16,790.8","","-1.25%"
"02/11/2022","16,665.0","16,856.0","16,969.7","16,600.3","","-1.13%"
"02/14/2022","16,531.3","16,665.0","16,665.0","16,422.6","","-0.80%"
"02/15/2022","16,745.8","16,531.3","16,757.4","16,531.3","","1.30%"
"02/16/2022","16,770.4","16,745.8","16,813.0","16,658.3","","0.15%"
"02/17/2022","16,492.0","16,770.4","16,770.4","16,462.2","","-1.66%"
"02/18/2022","16,392.3","16,492.0","16,560.1","16,333.5","","-0.60%"
"02/22/2022","16,215.6","16,392.3","16,406.5","16,099.0","","-1.08%"
"02/23/2022","16,019.6","16,215.6","16,358.9","15,998.3","","-1.21%"
"02/24/2022","15,996.0","16,019.6","16,020.0","15,571.4","","-0.15%"
"02/25/2022","16,428.0","15,996.0","16,432.8","15,996.0","","2.70%"
"02/28/2022","16,313.9","16,428.0","16,428.0","16,137.0","","-0.69%"
"03/01/2022","16,069.2","16,313.9","16,351.3","15,986.1","","-1.50%"
"03/02/2022","16,380.9","16,069.2","16,435.0","16,069.2","","1.94%"
"03/03/2022","16,287.5","16,380.9","16,434.9","16,185.3","","-0.57%"
"03/04/2022","16,129.7","16,287.5","16,287.5","15,954.2","","-0.97%"
"03/07/2022","15,708.2","16,129.7","16,129.7","15,704.2","","-2.61%"
"03/08/2022","15,625.9","15,708.2","15,949.0","15,621.8","","-0.52%"
"03/09/2022","15,977.5","15,625.9","16,054.8","15,625.9","","2.25%"
"03/10/2022","15,929.6","15,977.5","15,977.5","15,761.9","","-0.30%"
"03/11/2022","15,753.7","15,929.6","16,028.2","15,747.6","","-1.10%"
"03/14/2022","15,694.4","15,753.7","15,917.9","15,635.8","","-0.38%"
"03/15/2022","15,895.7","15,694.4","15,914.9","15,694.4","","1.28%"
"03/16/2022","16,261.5","15,895.7","16,262.5","15,895.7","","2.30%"
"03/17/2022","16,483.6","16,261.5","16,483.7","16,212.6","","1.37%"
"03/18/2022","16,612.6","16,483.6","16,616.0","16,412.5","","0.78%"
"03/21/2022","16,606.7","16,612.6","16,694.7","16,515.0","","-0.04%"
"03/22/2022","16,735.5","16,606.7","16,768.7","16,606.7","","0.78%"
"03/23/2022","16,558.5","16,735.5","16,735.5","16,557.6","","-1.06%"
"03/24/2022","16,701.8","16,558.5","16,702.2","16,558.5","","0.87%"
"03/25/2022","16,792.8","16,701.8","16,794.2","16,669.8","","0.54%"
"03/28/2022","16,798.7","16,792.8","16,798.7","16,640.1","","0.04%"
"03/29/2022","17,014.8","16,798.7","17,034.9","16,798.7","","1.29%"
"03/30/2022","16,932.8","17,014.8","17,031.7","16,858.7","","-0.48%"
"03/31/2022","16,670.9","16,932.8","16,932.8","16,670.8","","-1.55%"
"04/01/2022","16,787.8","16,670.9","16,797.6","16,652.7","","0.70%"
"04/04/2022","16,829.8","16,787.8","16,841.6","16,735.9","","0.25%"
"04/05/2022","16,645.0","16,830.9","16,889.4","16,612.6","","-1.10%"
"04/06/2022","16,587.1","16,645.0","16,645.0","16,472.7","","-0.35%"
"04/07/2022","16,631.5","16,587.1","16,690.4","16,449.8","","0.27%"
"04/08/2022","16,690.0","16,631.5","16,775.6","16,616.4","","0.35%"
"04/11/2022","16,534.2","16,690.0","16,690.0","16,519.9","","-0.93%"
"04/12/2022","16,466.0","16,534.2","16,693.5","16,419.1","","-0.41%"
"04/13/2022","16,614.8","16,466.0","16,627.9","16,466.0","","0.90%"
"04/14/2022","16,511.5","16,614.8","16,680.2","16,508.3","","-0.62%"
"04/18/2022","16,466.2","16,511.5","16,546.4","16,407.4","","-0.27%"
"04/19/2022","16,658.9","16,466.2","16,685.9","16,466.2","","1.17%"
"04/20/2022","16,761.3","16,658.9","16,835.7","16,658.9","","0.61%"
"04/21/2022","16,499.3","16,761.3","16,882.6","16,472.2","","-1.56%"
"04/22/2022","16,056.9","16,499.3","16,499.3","16,047.5","","-2.68%"
"04/25/2022","16,054.8","16,056.9","16,079.2","15,708.9","","-0.01%"
"04/26/2022","15,694.2","16,054.8","16,054.8","15,694.2","","-2.25%"
"04/27/2022","15,741.8","15,694.2","15,887.7","15,656.1","","0.30%"
"04/28/2022","16,032.7","15,741.8","16,095.7","15,706.0","","1.85%"
"04/29/2022","15,615.2","16,032.7","16,053.3","15,593.2","","-2.60%"
"05/02/2022","15,609.3","15,615.3","15,698.5","15,324.7","","-0.04%"
"05/03/2022","15,729.5","15,609.3","15,818.7","15,609.3","","0.77%"
"05/04/2022","16,119.6","15,729.5","16,139.7","15,650.7","","2.48%"
"05/05/2022","15,652.6","16,119.6","16,119.6","15,516.0","","-2.90%"
"05/06/2022","15,566.6","15,652.6","15,652.6","15,360.2","","-0.55%"
"05/09/2022","15,057.9","15,566.6","15,566.6","15,006.0","","-3.27%"
"05/10/2022","15,025.7","15,057.9","15,286.4","14,855.6","","-0.21%"
"05/11/2022","14,902.1","15,025.7","15,290.6","14,887.6","","-0.82%"
"05/12/2022","14,931.1","14,902.1","15,007.2","14,695.7","","0.19%"
"05/13/2022","15,257.4","14,931.1","15,304.2","14,931.1","","2.19%"
"05/16/2022","15,259.8","15,257.4","15,374.1","15,150.9","","0.02%"
"05/17/2022","15,541.9","15,259.8","15,544.5","15,259.8","","1.85%"
"05/18/2022","15,044.5","15,541.9","15,541.9","14,997.5","","-3.20%"
"05/19/2022","15,035.9","15,044.5","15,179.3","14,901.0","","-0.06%"
"05/20/2022","15,081.0","15,035.9","15,190.7","14,785.2","","0.30%"
"05/23/2022","15,343.0","15,081.0","15,383.4","15,081.0","","1.74%"
"05/24/2022","15,290.4","15,343.0","15,343.0","15,056.4","","-0.34%"
"05/25/2022","15,412.2","15,290.4","15,472.3","15,246.8","","0.80%"
"05/26/2022","15,664.0","15,412.2","15,718.8","15,412.2","","1.63%"
"05/27/2022","15,942.6","15,664.0","15,942.8","15,664.0","","1.78%"
"05/31/2022","15,827.0","15,942.6","15,949.7","15,794.2","","-0.72%"
"06/01/2022","15,709.6","15,827.0","15,922.0","15,588.8","","-0.74%"
"06/02/2022","15,960.5","15,709.6","15,960.8","15,645.3","","1.60%"
"06/03/2022","15,797.2","15,960.5","15,960.5","15,764.8","","-1.02%"
"06/06/2022","15,848.5","15,797.2","15,982.3","15,797.2","","0.32%"
"06/07/2022","16,019.6","15,848.5","16,022.8","15,737.7","","1.08%"
"06/08/2022","15,843.8","16,019.6","16,019.6","15,806.4","","-1.10%"
"06/09/2022","15,472.5","15,843.8","15,843.8","15,472.1","","-2.34%"
"06/10/2022","15,096.7","15,472.5","15,472.5","15,078.1","","-2.43%"
"06/13/2022","14,527.9","15,096.7","15,096.7","14,468.2","","-3.77%"
"06/14/2022","14,444.6","14,527.9","14,652.1","14,332.7","","-0.57%"
"06/15/2022","14,595.2","14,444.6","14,746.2","14,366.4","","1.04%"
"06/16/2022","14,142.2","14,595.2","14,595.2","14,055.3","","-3.10%"
"06/17/2022","14,097.0","14,142.2","14,261.4","13,993.2","","-0.32%"
"06/21/2022","14,414.3","14,097.0","14,468.2","14,097.0","","2.25%"
"06/22/2022","14,352.8","14,414.3","14,489.1","14,201.8","","-0.43%"
"06/23/2022","14,402.1","14,352.8","14,435.1","14,226.0","","0.34%"
"06/24/2022","14,811.5","14,402.1","14,813.2","14,402.1","","2.84%"
"06/27/2022","14,835.3","14,811.5","14,913.4","14,771.9","","0.16%"
"06/28/2022","14,667.3","14,835.3","15,028.0","14,648.3","","-1.13%"
"06/29/2022","14,599.6","14,667.3","14,701.4","14,545.0","","-0.46%"
"06/30/2022","14,487.6","14,599.6","14,599.6","14,321.2","","-0.77%"
"07/01/2022","14,636.8","14,487.6","14,659.2","14,341.3","","1.03%"
"07/05/2022","14,499.5","14,636.8","14,636.8","14,218.0","","-0.94%"
"07/06/2022","14,465.3","14,499.5","14,544.3","14,340.5","","-0.24%"
"07/07/2022","14,676.5","14,465.3","14,701.3","14,465.3","","1.46%"
"07/08/2022","14,642.3","14,676.5","14,726.6","14,567.9","","-0.23%"
"07/11/2022","14,502.4","14,642.3","14,642.3","14,478.0","","-0.96%"
"07/12/2022","14,395.0","14,502.4","14,537.1","14,343.8","","-0.74%"
"07/13/2022","14,340.3","14,395.0","14,425.2","14,194.6","","-0.38%"
"07/14/2022","14,171.2","14,340.3","14,340.3","13,988.9","","-1.18%"
"07/15/2022","14,449.7","14,171.2","14,449.7","14,171.2","","1.96%"
"07/18/2022","14,403.2","14,449.7","14,629.0","14,376.9","","-0.32%"
"07/19/2022","14,766.6","14,403.2","14,778.6","14,403.2","","2.52%"
"07/20/2022","14,778.5","14,766.6","14,824.1","14,682.1","","0.08%"
"07/21/2022","14,871.1","14,778.5","14,872.3","14,649.0","","0.63%"
"07/22/2022","14,790.8","14,871.1","14,946.3","14,708.1","","-0.54%"
"07/25/2022","14,899.1","14,790.8","14,907.2","14,781.1","","0.73%"
"07/26/2022","14,793.5","14,899.1","14,899.1","14,761.3","","-0.71%"
"07/27/2022","15,031.0","14,793.5","15,076.0","14,793.5","","1.61%"
"07/28/2022","15,198.8","15,031.0","15,209.8","14,922.8","","1.12%"
"07/29/2022","15,327.7","15,198.8","15,354.7","15,187.3","","0.85%"
"08/01/2022","15,286.0","15,327.7","15,327.7","15,192.3","","-0.27%"
"08/02/2022","15,162.7","15,286.0","15,328.3","15,152.7","","-0.81%"
"08/03/2022","15,267.2","15,162.7","15,308.8","15,162.7","","0.69%"
"08/04/2022","15,224.2","15,267.2","15,284.0","15,214.8","","-0.28%"
"08/05/2022","15,273.2","15,224.2","15,274.8","15,100.6","","0.32%"
"08/08/2022","15,305.8","15,273.2","15,417.8","15,273.2","","0.21%"
"08/09/2022","15,264.8","15,305.8","15,342.7","15,225.2","","-0.27%"
"08/10/2022","15,552.7","15,264.8","15,562.2","15,264.8","","1.89%"
"08/11/2022","15,602.9","15,552.7","15,745.8","15,552.7","","0.32%"
"08/12/2022","15,804.4","15,602.9","15,805.8","15,602.9","","1.29%"
"08/15/2022","15,794.3","15,804.4","15,805.2","15,652.2","","-0.06%"
"08/16/2022","15,846.8","15,794.3","15,897.7","15,761.6","","0.33%"
"08/17/2022","15,734.1","15,846.8","15,846.8","15,660.0","","-0.71%"
"08/18/2022","15,763.9","15,734.1","15,785.7","15,691.2","","0.19%"
"08/19/2022","15,588.3","15,763.9","15,763.9","15,555.5","","-1.11%"
"08/22/2022","15,341.8","15,588.3","15,588.3","15,316.0","","-1.58%"
"08/23/2022","15,338.2","15,341.8","15,439.9","15,322.0","","-0.02%"
"08/24/2022","15,392.1","15,338.2","15,433.4","15,298.0","","0.35%"
"08/25/2022","15,595.2","15,392.1","15,597.4","15,392.1","","1.32%"
"08/26/2022","15,178.2","15,595.2","15,628.3","15,177.3","","-2.67%"
"08/29/2022","15,118.8","15,178.2","15,229.3","15,068.0","","-0.39%"
"08/30/2022","14,929.4","15,118.8","15,142.7","14,884.0","","-1.25%"
"08/31/2022","14,801.2","14,931.4","14,988.8","14,801.2","","-0.86%"
"09/01/2022","14,771.9","14,801.2","14,801.2","14,576.7","","-0.20%"
"09/02/2022","14,689.5","14,771.9","14,981.5","14,635.0","","-0.56%"
"09/06/2022","14,631.5","14,689.5","14,748.7","14,575.7","","-0.39%"
"09/07/2022","14,844.6","14,631.5","14,866.0","14,562.8","","1.46%"
"09/09/2022","15,190.8","14,961.8","15,222.8","14,961.8","","2.33%"
"09/12/2022","15,352.2","15,190.8","15,397.1","15,190.8","","1.06%"
"09/13/2022","14,820.8","15,352.2","15,352.2","14,784.3","","-3.46%"
"09/14/2022","14,843.2","14,820.8","14,898.8","14,733.6","","0.15%"
"09/15/2022","14,722.0","14,843.2","14,903.0","14,687.0","","-0.82%"
"09/16/2022","14,573.9","14,722.0","14,722.0","14,468.9","","-1.01%"
"09/19/2022","14,674.5","14,573.9","14,677.5","14,430.0","","0.69%"
"09/20/2022","14,474.7","14,674.5","14,674.5","14,384.5","","-1.36%"
"09/21/2022","14,236.6","14,474.7","14,608.0","14,236.1","","-1.65%"
"09/22/2022","14,116.6","14,236.6","14,277.2","14,107.2","","-0.84%"
"09/23/2022","13,797.0","14,116.6","14,116.6","13,640.9","","-2.26%"
"09/26/2022","13,580.4","13,797.0","13,813.5","13,529.6","","-1.57%"
"09/27/2022","13,541.8","13,580.4","13,783.8","13,467.3","","-0.28%"
"09/28/2022","13,833.2","13,541.8","13,894.7","13,541.8","","2.15%"
"09/29/2022","13,608.3","13,833.2","13,833.2","13,498.3","","-1.63%"
"09/30/2022","13,472.2","13,608.3","13,725.1","13,467.0","","-1.00%"
"10/03/2022","13,855.7","13,472.2","13,920.4","13,472.2","","2.85%"
"10/04/2022","14,319.5","13,855.7","14,322.4","13,855.7","","3.35%"
"10/05/2022","14,262.0","14,319.5","14,340.8","14,079.9","","-0.40%"
"10/06/2022","14,087.4","14,262.0","14,268.4","14,063.8","","-1.22%"
"10/07/2022","13,798.3","14,087.4","14,087.4","13,727.8","","-2.05%"
"10/10/2022","13,693.6","13,798.3","13,846.8","13,629.6","","-0.76%"
"10/11/2022","13,608.1","13,693.6","13,788.1","13,518.5","","-0.62%"
"10/12/2022","13,546.8","13,608.1","13,647.4","13,536.3","","-0.45%"
"10/13/2022","13,889.0","13,546.8","13,943.0","13,278.6","","2.53%"
"10/14/2022","13,607.3","13,889.0","14,041.9","13,599.4","","-2.03%"
"10/17/2022","13,923.2","13,607.3","13,989.9","13,607.3","","2.32%"
"10/18/2022","14,089.2","13,923.2","14,207.8","13,923.2","","1.19%"
"10/19/2022","13,947.3","14,089.2","14,089.2","13,852.5","","-1.01%"
"10/20/2022","13,840.5","13,947.3","14,095.7","13,809.3","","-0.77%"
"10/21/2022","14,144.0","13,840.5","14,161.6","13,779.5","","2.19%"
"10/24/2022","14,226.1","14,144.0","14,269.3","14,085.4","","0.58%"
"10/25/2022","14,440.7","14,226.1","14,454.1","14,226.1","","1.51%"
"10/26/2022","14,531.7","14,440.7","14,670.6","14,440.7","","0.63%"
"10/27/2022","14,569.9","14,531.7","14,726.1","14,531.7","","0.26%"
"10/28/2022","14,795.6","14,569.9","14,802.2","14,565.5","","1.55%"
"10/31/2022","14,747.0","14,795.6","14,825.0","14,698.8","","-0.33%"
"11/01/2022","14,790.7","14,747.0","14,921.5","14,725.1","","0.30%"
"11/02/2022","14,497.8","14,790.7","14,929.4","14,496.3","","-1.98%"
"11/03/2022","14,455.7","14,497.8","14,531.9","14,297.1","","-0.29%"
"11/04/2022","14,702.8","14,455.7","14,796.8","14,455.7","","1.71%"
"11/07/2022","14,808.6","14,702.8","14,833.9","14,688.5","","0.72%"
"11/08/2022","14,889.3","14,808.6","14,983.3","14,757.0","","0.54%"
"11/09/2022","14,587.8","14,889.3","14,889.3","14,569.0","","-2.03%"
"11/10/2022","15,234.7","14,587.8","15,241.9","14,587.8","","4.43%"
"11/11/2022","15,352.7","15,234.7","15,388.1","15,234.7","","0.77%"
"11/14/2022","15,229.0","15,320.4","15,416.0","15,229.0","","-0.81%"
